airline_name,date,route ,origin,origin code,destination code,destination,layover 1,layover 2,overall_rating,seat_comfort_rating,cabin_staff_rating,inflight_entertainment_rating,value_money_rating
spirit-airlines,2015-06-22,bwi|minneapolis,bwi,BWI,MSP,minneapolis,,,0.5,1,1,,1
spirit-airlines,2015-06-22,minneapolis|o'hare,minneapolis,MSP,ORD,o'hare,,,0.5,2,1,,1
spirit-airlines,2015-06-21,boston|chicago,boston,BOS,ORD,chicago,,,0.5,1,1,,1
spirit-airlines,2015-06-20,denver|las vegas,denver,DEN,LAS,las vegas,,,0.5,1,1,,1
spirit-airlines,2015-06-20,tampa|houston,tampa,TPA,IAH,houston,,,0.5,1,1,,1
spirit-airlines,2015-06-20,hous|atlanta,hous,HOU,ATL,atlanta,,,0.5,1,1,,1
spirit-airlines,2015-06-20,atlanta|atlanta,atlanta,ATL,ATL,atlanta,,,0.5,1,1,,1
spirit-airlines,2015-06-20,punta cana|fll,punta cana,PUJ,FLL,fll,,,1,5,4,,2
spirit-airlines,2015-06-20,las vegas|portland,las vegas,LAS,PDX,portland,,,1,5,4,,2
spirit-airlines,2015-06-20,dallas|detroit,dallas,DFW,DTW,detroit,,,0.5,1,1,,1
spirit-airlines,2015-06-20,denver|msp,denver,DEN,MSP,msp,,,0.5,1,1,1,1
spirit-airlines,2015-06-20,cancun|fort lauderdale,cancun,CUN,FLL,fort lauderdale,,,0.5,1,1,1,1
spirit-airlines,2015-06-20,tampa|las vegas,tampa,TPA,LAS,las vegas,,,0.5,1,1,,1
spirit-airlines,2015-06-20,las vegas|chicago,las vegas,LAS,ORD,chicago,,,0.5,2,1,,1
spirit-airlines,2015-06-20,los angeles|gua,los angeles,LAX,GUA,gua,,,0.5,1,3,,1
spirit-airlines,2015-06-20,gua|florida,gua,GUA,MIA,florida,,,0.5,1,3,,1
spirit-airlines,2015-06-20,hous|denver,hous,HOU,DEN,denver,,,0.5,1,1,1,1
spirit-airlines,2015-06-20,denver|denver,denver,DEN,DEN,denver,,,0.5,1,1,1,1
spirit-airlines,2015-06-19,houston|cancan,houston,IAH,CUN,cancan,,,0.5,1,1,1,1
spirit-airlines,2015-06-19,denver|mrytle beach,denver,DEN,MYR,mrytle beach,,,0.5,1,1,1,1
spirit-airlines,2015-06-19,mrytle beach|ft lauderdale,mrytle beach,MYR,FLL,ft lauderdale,,,0.5,1,1,1,1
spirit-airlines,2015-06-19,dtw|lga,dtw,DTW,LGA,lga,,,0.5,1,2,,1
spirit-airlines,2015-06-19,denver|chicago,denver,DEN,ORD,chicago,,,0.5,1,2,,1
spirit-airlines,2015-06-19,st thomas|fort lauderdale,st thomas,STT,FLL,fort lauderdale,,,0.5,1,1,,1
spirit-airlines,2015-06-19,fort lauderdale|dfw,fort lauderdale,FLL,DFW,dfw,,,0.5,1,1,,1
spirit-airlines,2015-06-19,houston|lax,houston,IAH,LAX,lax,,,0.5,2,2,,1
spirit-airlines,2015-06-19,ord|san,ord,ORD,SAN,san,,,0.5,2,2,,1
spirit-airlines,2015-06-19,chicago o'hare|houston,chicago o'hare,ORD,IAH,houston,,,0.5,1,1,,1
spirit-airlines,2015-06-18,bwi|las vegas,bwi,BWI,LAS,las vegas,,,0.5,4,2,,2
spirit-airlines,2015-06-18,baltimore|dallas-fort worth,baltimore,BWI,DFW,dallas-fort worth,,,1,1,1,,1
spirit-airlines,2015-06-18,baltimore|dallas-fort worth,baltimore,DFW,DFW,,,,1,1,1,,1
spirit-airlines,2015-06-18,denver|detroit,denver,DEN,DTW,detroit,,,0.5,1,1,,1
spirit-airlines,2015-06-18,dallas|cancun,dallas,DFW,CUN,cancun,,,0.5,1,1,,1
spirit-airlines,2015-06-18,dfw|mex,dfw,DFW,MEX,mex,,,0.5,1,1,,1
spirit-airlines,2015-06-17,lax|msp,lax,LAX,MSP,msp,,,0.5,1,1,,1
spirit-airlines,2015-06-17,detroit|houston,detroit,DTW,IAH,houston,,,0.5,1,1,,1
spirit-airlines,2015-06-17,houston|cabo san lucas,houston,IAH,CSW,cabo san lucas,,,3,2,3,1,4
spirit-airlines,2015-06-17,chicago|portland,chicago,ORD,PDX,portland,,,0.5,1,1,,1
spirit-airlines,2015-06-17,denver|las vegas,denver,DEN,LAS,las vegas,,,0.5,1,1,1,1
spirit-airlines,2015-06-17,nyc|fll,nyc,JFK,FLL,fll,,,1,3,2,,2
spirit-airlines,2015-06-17,houston|cancun,houston,IAH,CUN,cancun,,,0.5,1,1,1,1
spirit-airlines,2015-06-17,new york|fort lauderdale,new york,JFK,FLL,fort lauderdale,,,2,3,3,,2
spirit-airlines,2015-06-17,dfw|phl,dfw,DFW,PHL,phl,,,0.5,1,1,1,1
spirit-airlines,2015-06-17,houston|los cabos,houston,IAH,SJD,los cabos,,,0.5,1,1,1,2
spirit-airlines,2015-06-17,"atlantic city, nj|orlando, fl","atlantic city, nj",EWR,MCO,"orlando, fl",,,0.5,1,1,,1
spirit-airlines,2015-06-17,"tampa, fl|chicago, il","tampa, fl",MIA,ORD,"chicago, il",,,0.5,,,,
spirit-airlines,2015-06-17,denver|la,denver,DEN,LAX,la,,,3.5,3,4,,4
spirit-airlines,2015-06-17,detroit|tampa,detroit,DTW,TPA,tampa,,,0.5,1,1,,1
spirit-airlines,2015-06-17,sjo|dfw,sjo,SJO,DFW,dfw,,,0.5,1,1,,1
spirit-airlines,2015-06-17,dfw|fll,dfw,DFW,FLL,fll,,,0.5,1,1,,1
spirit-airlines,2015-06-17,maryland|chicago,maryland,BWI,ORD,chicago,,,0.5,1,3,,1
spirit-airlines,2015-06-17,cle|lax,cle,CLE,LAX,lax,,,0.5,1,3,,1
spirit-airlines,2015-06-17,minneapolis|chicago,minneapolis,MSP,ORD,chicago,,,0.5,1,1,1,1
spirit-airlines,2015-06-16,detroit|new york,detroit,DTW,JFK,new york,,,0.5,2,2,,1
spirit-airlines,2015-06-16,houston|los angeles,houston,IAH,LAX,los angeles,,,0.5,2,1,,1
spirit-airlines,2015-06-16,chicago o'hare|las vegas,chicago o'hare,ORD,LAS,las vegas,,,0.5,1,1,,2
spirit-airlines,2015-06-16,"latrobe,pa|fort lauderdale, fl","latrobe,pa",PHL,FLL,"fort lauderdale, fl",,,0.5,1,2,1,1
spirit-airlines,2015-06-16,minneapolis|denver,minneapolis,MSP,DEN,denver,,,0.5,1,1,,1
spirit-airlines,2015-06-16,los angeles|denver,los angeles,LAX,DEN,denver,,,0.5,1,1,,1
spirit-airlines,2015-06-16,denver|dallas/ft worth,denver,DEN,DFW,dallas/ft worth,,,0.5,2,3,,1
spirit-airlines,2015-06-16,dallas/ft worth|cleveland,dallas/ft worth,DFW,CLE,cleveland,,,0.5,1,3,,1
spirit-airlines,2015-06-16,dallas fort worth|cancun,dallas fort worth,DFW,CUN,cancun,,,1,1,3,,3
spirit-airlines,2015-06-16,minneapolis|denver,minneapolis,MSP,DEN,denver,,,1,1,3,,3
spirit-airlines,2015-06-16,denver|o'hare,denver,DEN,ORD,o'hare,,,0.5,1,1,,1
spirit-airlines,2015-06-16,cle|dfw and cle|las,cle,CLE,DFW,dfw and cle,,,0.5,1,1,,1
spirit-airlines,2015-06-16,cle|dfw and cle|las,cle,DFW,CLE,,,,0.5,1,1,,1
spirit-airlines,2015-06-16,cle|dfw and cle|las,cle,CLE,LAS,,,,0.5,1,1,,1
spirit-airlines,2015-06-15,"fort lauderdale, fl|baltimore, md","fort lauderdale, fl",MIA,BWI,"baltimore, md",,,0.5,1,3,1,1
spirit-airlines,2015-06-14,atlanta|orlando,atlanta,ATL,MCO,orlando,,,0.5,1,3,1,1
spirit-airlines,2015-06-14,"houston, texas|los angeles, california","houston, texas",DFW,LAX,"los angeles, california",las,,4.5,2,3,3,5
spirit-airlines,2015-06-14,"houston, texas|los angeles, california","houston, texas",LAX,LAX,,,,4.5,2,3,3,5
spirit-airlines,2015-06-14,detroit mi|orlando fl,detroit mi,DTW,MCO,orlando fl,,,0.5,1,1,,1
spirit-airlines,2015-06-14,latrobe|houston,latrobe,LBE,IAH,houston,,,5,4,5,,5
spirit-airlines,2015-06-14,fll|lga,fll,FLL,LGA,lga,,,4.5,4,5,,5
spirit-airlines,2015-06-13,"san diego, ca|las vegas, nv","san diego, ca",LAX,LAS,"las vegas, nv",,,0.5,1,1,1,1
spirit-airlines,2015-06-13,dallas|philadelphia,dallas,DFW,PHL,philadelphia,,,0.5,3,3,,1
spirit-airlines,2015-06-13,atlantic city|chicago,atlantic city,ACY,ORD,chicago,,,0.5,1,1,,1
srilankan-airlines,2015-07-19,dehli|karachi,dehli,DEL,KHI,karachi,,,3.5,2,3,,5
srilankan-airlines,2015-07-19,karachi|colombo,karachi,KHI,CMB,colombo,,,0.5,1,1,,1
srilankan-airlines,2015-07-03,hkg|bangkok,hkg,HKG,BKK,bangkok,,,0.5,1,1,,1
srilankan-airlines,2015-06-29,hkg|lhr,hkg,HKG,LHR,lhr,,,2,3,4,,2
srilankan-airlines,2015-06-29,lhr|cmb,lhr,LHR,CMB,cmb,,,2,3,4,,2
srilankan-airlines,2015-06-24,kuala lumpur|colombo,kuala lumpur,KUL,CMB,colombo,,,5,5,5,5,5
srilankan-airlines,2015-06-24,bangkok|hkg,bangkok,BKK,HKG,hkg,,,5,4,5,3,5
srilankan-airlines,2015-06-16,cmb|fco,cmb,CMB,FCO,fco,,,5,4,5,3,5
star-per,2015-07-27,cusco|lima,cusco,CUZ,LIM,lima,,,5,5,5,5,5
starflyer,2015-07-20,hnd|kkj,hnd,HND,KKJ,kkj,,,5,5,5,5,5
sun-country-airlines,2015-07-27,chicago|minneapolis,chicago,ORD,MSP,minneapolis,,,4.5,5,5,5,5
sun-country-airlines,2015-06-30,dallas|cancun,dallas,DFW,CUN,cancun,,,1,3,2,1,2
sun-country-airlines,2015-06-17,fort myers|puerto rico,fort myers,RSW,SJU,puerto rico,,,5,5,5,5,5
sunwing-airlines,2015-08-01,hog|yul,hog,HOG,YUL,yul,,,0.5,1,3,,2
sunwing-airlines,2015-07-28,charlotte|punta cana,charlotte,CLT,PUJ,punta cana,,,0.5,1,2,,2
sunwing-airlines,2015-07-23,vancouver|puerto vallarta mexico,vancouver,YVR,MEX,puerto vallarta mexico,,,5,5,5,1,5
sunwing-airlines,2015-07-23,charlotte|punta cana,charlotte,CLT,PUJ,punta cana,,,1.5,1,2,,2
sunwing-airlines,2015-07-20,new orleans|punta cana,new orleans,MSY,PUJ,punta cana,,,4.5,3,4,4,5
sunwing-airlines,2015-07-20,yvr|yyc,yvr,YVR,YYC,yyc,,,2.5,3,3,3,3
sunwing-airlines,2015-07-19,ron|holguin,ron,YYZ,HOG,holguin,,,4.5,5,5,4,5
sunwing-airlines,2015-07-15,ron|vancouver,ron,YYZ,YVR,vancouver,,,5,4,5,4,5
sunwing-airlines,2015-07-10,newark|nas,newark,EWR,NAS,nas,,,0.5,1,2,1,1
sunwing-airlines,2015-06-30,yul|vra,yul,YUL,VRA,vra,,,1,2,4,1,2
sunwing-airlines,2015-06-13,kin|ron,kin,KIN,YYZ,ron,,,0.5,1,2,1,1
swiss-international-air-lines,2015-07-31,zurich|dubai,zurich,ZRH,DXB,dubai,,,5,5,5,3,5
swiss-international-air-lines,2015-07-27,brussels|barcelona,brussels,BRU,BCN,barcelona,,,3,2,4,1,3
swiss-international-air-lines,2015-07-27,barcelona|zurich,barcelona,BCN,ZRH,zurich,,,0.5,1,1,1,1
swiss-international-air-lines,2015-07-25,ord|dxb,ord,ORD,DXB,dxb,,,4.5,5,5,4,5
swiss-international-air-lines,2015-07-25,dxb|zrh,dxb,DXB,ZRH,zrh,,,4.5,4,5,,5
swiss-international-air-lines,2015-07-23,malta|lcy,malta,MLA,LCY,lcy,,,4.5,4,5,,5
swiss-international-air-lines,2015-07-23,lcy|zurich,lcy,LCY,ZRH,zurich,,,4,5,4,4,5
swiss-international-air-lines,2015-07-17,bangkok|berlin,bangkok,BKK,BER,berlin,,,4,5,4,4,5
swiss-international-air-lines,2015-07-17,berlin|zurich,berlin,BER,ZRH,zurich,,,3.5,4,4,,4
swiss-international-air-lines,2015-07-13,lax|tlv,lax,LAX,TLV,tlv,,,3.5,4,4,,4
swiss-international-air-lines,2015-07-13,tlv|zrh,tlv,TLV,ZRH,zrh,,,0.5,1,1,1,1
swiss-international-air-lines,2015-07-10,zrh|mla,zrh,ZRH,MLA,mla,,,0.5,1,1,1,1
swiss-international-air-lines,2015-07-10,mla|zrh,mla,MLA,ZRH,zrh,,,3,3,3,2,3
swiss-international-air-lines,2015-07-06,vie|zrh,vie,VIE,ZRH,zrh,,,3,3,3,2,3
swiss-international-air-lines,2015-07-02,tfs|zrh,tfs,TFS,ZRH,zrh,,,4,3,4,1,3
swiss-international-air-lines,2015-06-29,dubai|zurich,dubai,DXB,ZRH,zurich,,,4,3,4,1,4
swiss-international-air-lines,2015-06-27,sfo|vce,sfo,SFO,VCE,vce,,,4,4,4,3,4
swiss-international-air-lines,2015-06-26,muc|lis,muc,MUC,LIS,lis,,,4.5,4,4,2,4
swiss-international-air-lines,2015-06-26,lis|zrh,lis,LIS,ZRH,zrh,,,4,4,4,3,4
swiss-international-air-lines,2015-06-26,gva-zrh-gru,gva-zrh-gru,GVA,ZRH,,,,0.5,3,1,3,1
swiss-international-air-lines,2015-06-26,gva-zrh-gru,gva-zrh-gru,ZRH,GRU,,,,0.5,3,1,3,1
swiss-international-air-lines,2015-06-19,london city|athens,london city,LCY,ATH,athens,,,3.5,3,4,2,4
swiss-international-air-lines,2015-06-19,athens|geneva,athens,ATH,GVA,geneva,,,3.5,3,4,2,4
swiss-international-air-lines,2015-06-13,gva-lhr-gva,gva-lhr-gva,GVA,LHR,,,,4,4,5,2,4
swiss-international-air-lines,2015-06-13,gva-lhr-gva,gva-lhr-gva,LHR,GVA,,,,4,4,5,2,4
swiss-international-air-lines,2015-06-13,bhx-zrh-sin,bhx-zrh-sin,BHX,ZRH,,,,4,4,4,2,4
swiss-international-air-lines,2015-06-13,bhx-zrh-sin,bhx-zrh-sin,ZRH,SIN,,,,4,4,4,2,4
swiss-international-air-lines,2015-06-13,gva-zrh-gru,gva-zrh-gru,GVA,ZRH,,,,4,4,4,2,4
swiss-international-air-lines,2015-06-13,gva-zrh-gru,gva-zrh-gru,ZRH,GRU,,,,4,4,4,2,4
tam-airlines,2015-07-28,frankfurt|sao paulo,frankfurt,FRA,GRU,sao paulo,,,5,5,5,,5
tam-airlines,2015-07-22,buenos aires|rio de janeiro,buenos aires,EZE,GIG,rio de janeiro,,,4,3,5,2,4
tam-airlines,2015-07-20,buenos aires|frankfurt,buenos aires,EZE,FRA,frankfurt,,,4,4,5,2,4
tam-airlines,2015-07-20,frankfurt|aao paulo,frankfurt,FRA,GRU,aao paulo,,,1,3,1,3,1
tam-airlines,2015-07-14,gig|scl,gig,GIG,SCL,scl,,,0.5,1,3,,1
tam-airlines,2015-07-10,miami|foz,miami,MIA,FOZ,foz,,,0.5,2,1,1,1
tam-airlines,2015-07-10,foz|sao paulo,foz,FOZ,GRU,sao paulo,,,0.5,2,1,1,1
tam-airlines,2015-07-10,guarulhos (gru)|orlando (mco),guarulhos (gru),GRU,MCO,orlando (mco),,,1,1,1,1,1
tam-airlines,2015-06-22,foz (igu)|san paulo (gru),foz (igu),IGU,GRU,san paulo (gru),,,0.5,1,1,1,1
tam-airlines,2015-06-17,ros|mia,ros,ROS,MIA,mia,,,0.5,1,1,1,1
tam-airlines,2015-06-17,mia|gru,mia,MIA,GRU,gru,,,5,4,5,4,3
tap-portugal,2015-07-24,lhr|lis return,lhr,LHR,LIS,lis return,,,0.5,1,1,,1
tap-portugal,2015-07-23,venice|miami,venice,VCE,MIA,miami,,,4.5,4,5,5,4
tap-portugal,2015-07-23,miami|lisbon,miami,MIA,LIS,lisbon,,,4.5,4,5,5,4
tap-portugal,2015-07-21,munich|lisbon,munich,MUC,LIS,lisbon,,,5,5,5,,5
tap-portugal,2015-07-17,nice|lisbon,nice,NCE,LIS,lisbon,,,4.5,5,5,5,5
tap-portugal,2015-07-17,lis|gig,lis,LIS,GIG,gig,,,4.5,5,5,5,5
tap-portugal,2015-07-16,funchal|funchal,funchal,FNC,FNC,funchal,,,0.5,1,1,1,1
tap-portugal,2015-07-16,"funchal|lisbon, prague and budapest",funchal,FNC,LIS,"lisbon, prague and budapest",,,0.5,2,1,,1
tap-portugal,2015-07-16,"funchal|lisbon, prague and budapest",funchal,FNC,PRG,,,,0.5,2,1,,1
tap-portugal,2015-07-16,"funchal|lisbon, prague and budapest",funchal,FNC,BUD,,,,0.5,2,1,,1
tap-portugal,2015-07-16,lis|bru,lis,LIS,BRU,bru,,,0.5,2,2,2,1
tap-portugal,2015-07-13,manchester|lisbon,manchester,MAN,LIS,lisbon,,,4,4,4,,2
tap-portugal,2015-07-13,newark|nice,newark,EWR,NCE,nice,,,4,4,4,,2
tap-portugal,2015-07-13,nice|lisbon,nice,NCE,LIS,lisbon,,,0.5,2,1,,1
tap-portugal,2015-07-10,lis|waw,lis,LIS,WAW,waw,,,3.5,4,5,3,4
tap-portugal,2015-07-10,lad|lis,lad,LAD,LIS,lis,,,4.5,5,5,5,5
tap-portugal,2015-07-10,lis|lad,lis,LIS,LAD,lad,,,4.5,5,5,5,5
tap-portugal,2015-07-02,sao|lisbon,sao,SAO,LIS,lisbon,,,0.5,1,3,,1
tap-portugal,2015-07-02,lisbon|lisbon,lisbon,LIS,LIS,lisbon,,,0.5,1,3,2,1
tap-portugal,2015-06-26,brussels|opor,brussels,BRU,ORW,opor,,,0.5,2,1,2,1
tap-portugal,2015-06-23,gig|ory,gig,GIG,ORY,ory,,,0.5,1,3,4,1
tap-portugal,2015-06-23,ory|lis,ory,ORY,LIS,lis,,,0.5,1,3,4,1
tap-portugal,2015-06-22,dusseldorf|lisbon,dusseldorf,DUS,LIS,lisbon,,,0.5,4,5,,2
tap-portugal,2015-06-15,ulouse|lisbon,ulouse,TLS,LIS,lisbon,,,2.5,3,3,3,3
tap-portugal,2015-06-15,lisbon|lisbon,lisbon,LIS,LIS,lisbon,,,2.5,3,3,3,3
tarom-romanian-airlines,2015-07-29,prague|istanbul,prague,PRG,IST,istanbul,,,5,4,5,4,5
tarom-romanian-airlines,2015-07-29,istanbul|bucharest,istanbul,IST,OTP,bucharest,,,2.5,2,2,1,3
tarom-romanian-airlines,2015-07-18,cluj napoca|bucharest,cluj napoca,CLJ,OTP,bucharest,,,2.5,2,2,1,3
tarom-romanian-airlines,2015-07-12,athens|bucharest,athens,ATH,OTP,bucharest,,,4.5,4,4,,5
tarom-romanian-airlines,2015-07-12,bucharest|bucharest,bucharest,OTP,OTP,bucharest,,,4.5,4,4,,5
tarom-romanian-airlines,2015-06-20,vienna|bucharest,vienna,VIE,OTP,bucharest,,,4.5,4,4,,4
tarom-romanian-airlines,2015-06-16,stockholm|bucharest,stockholm,ARN,OTP,bucharest,,,3,3,3,,3
thai-airasia,2015-07-21,bangkok|krabi,bangkok,BKK,KBV,krabi,,,3,3,3,,3
thai-airasia,2015-07-13,bangkok|had yai,bangkok,BKK,HDY,had yai,,,4,4,4,,5
thai-airasia,2015-07-04,dmk|koh samui,dmk,DMK,USM,koh samui,,,2,3,2,,2
thai-airways,2015-08-01,bangkok|phuket,bangkok,BKK,HKT,phuket,,,0.5,2,1,,2
thai-airways,2015-07-30,mumbai|jakarta,mumbai,BOM,CGK,jakarta,,,3.5,2,4,,5
thai-airways,2015-07-30,jakarta|bangkok,jakarta,CGK,BKK,bangkok,,,0.5,2,2,,2
thai-airways,2015-07-17,bangkok|sydney,bangkok,BKK,SYD,sydney,,,4.5,5,5,3,5
thai-airways,2015-07-12,bkk|kul,bkk,BKK,KUL,kul,,,4.5,4,4,4,4
thai-airways,2015-07-09,kyo|vientiane,kyo,KYO,VTE,vientiane,,,4.5,4,4,4,4
thai-airways,2015-07-09,vientiane|bangkok,vientiane,VTE,BKK,bangkok,,,4,4,5,3,3
thai-airways,2015-07-07,auckland|amsterdam,auckland,AKL,AMS,amsterdam,,,4,5,4,5,5
thai-airways,2015-07-07,amsterdam|bangkok,amsterdam,AMS,BKK,bangkok,,,3,4,2,3,4
thai-airways,2015-07-03,london|bangkok,london,LHR,BKK,bangkok,,,3,4,2,3,4
thai-airways,2015-06-28,fra|han,fra,FRA,HAN,han,,,2.5,3,5,5,1
thai-airways,2015-06-28,han|bkk,han,HAN,BKK,bkk,,,2.5,3,5,5,1
thai-airways,2015-06-27,melbourne|bangkok,melbourne,MEL,BKK,bangkok,,,1,4,1,1,2
thai-airways,2015-06-27,london|bangkok,london,LHR,BKK,bangkok,,,3,3,2,4,4
thai-airways,2015-06-26,sin|islamabad,sin,SIN,ISB,islamabad,,,3,3,2,4,4
thai-airways,2015-06-26,islamabad|bkk,islamabad,ISB,BKK,bkk,,,5,5,5,5,5
thai-airways,2015-06-25,london|auckland,london,LHR,AKL,auckland,,,3.5,4,3,4,3
thai-airways,2015-06-25,auckland|bangkok,auckland,AKL,BKK,bangkok,,,4,4,4,4,4
thai-airways,2015-06-22,bkk|cnx,bkk,BKK,CNX,cnx,,,4,4,4,4,4
thai-airways,2015-06-18,manila|bangkok,manila,MNL,BKK,bangkok,,,0.5,1,2,1,1
thai-airways,2015-06-14,london heathrow|bangkok,london heathrow,LHR,BKK,bangkok,,,0.5,1,2,1,1
thai-airways,2015-06-13,blr|icn,blr,BLR,ICN,icn,,,4,5,5,,4
thai-airways,2015-06-13,icn|bkk,icn,ICN,BKK,bkk,,,1.5,2,2,2,2
thomas-cook-airlines,2015-07-27,manchester|orlando,manchester,MAN,MCO,orlando,,,4.5,4,4,5,5
thomas-cook-airlines,2015-07-21,manchester|new york,manchester,MAN,JFK,new york,,,4,4,3,4,4
thomas-cook-airlines,2015-07-18,manchester|orlando,manchester,MAN,MCO,orlando,,,4,4,3,4,4
thomas-cook-airlines,2015-07-16,glasgow|reus,glasgow,GLA,REU,reus,,,1.5,1,2,1,2
thomas-cook-airlines,2015-07-14,manchester|hav,manchester,MAN,HAV,hav,,,5,5,5,5,5
thomas-cook-airlines,2015-07-12,manchester|hav,manchester,MAN,HAV,hav,,,4.5,4,5,5,5
thomas-cook-airlines,2015-07-10,london|las vegas,london,LHR,LAS,las vegas,,,2.5,2,2,3,3
thomas-cook-airlines,2015-07-10,glasgow|menorca,glasgow,GLA,MAH,menorca,,,0.5,1,1,4,1
thomas-cook-airlines,2015-07-10,manchester|new york,manchester,MAN,JFK,new york,,,0.5,3,3,2,4
thomas-cook-airlines,2015-07-05,manchester|miami,manchester,MAN,MIA,miami,,,0.5,1,1,1,1
thomas-cook-airlines,2015-07-04,manchester|miami,manchester,MAN,MIA,miami,,,4,2,5,1,5
thomas-cook-airlines,2015-07-03,lgw|cfu,lgw,LGW,CFU,cfu,,,4.5,4,5,5,4
thomas-cook-airlines,2015-07-01,manchester|punta cana,manchester,MAN,PUJ,punta cana,,,5,4,4,4,5
thomas-cook-airlines,2015-07-01,gatwick|cancun,gatwick,LGW,CUN,cancun,,,5,5,5,5,5
thomas-cook-airlines,2015-06-27,stansted|skiathos,stansted,STN,JSI,skiathos,,,5,5,5,4,5
thomas-cook-airlines,2015-06-27,manchester|orlando,manchester,MAN,MCO,orlando,,,4.5,4,5,5,4
thomas-cook-airlines,2015-06-26,manchester|montego bay,manchester,MAN,MBJ,montego bay,,,0.5,1,1,1,1
thomas-cook-airlines,2015-06-24,manchester|mahon,manchester,MAN,MAH,mahon,,,4.5,5,5,,5
thomas-cook-airlines,2015-06-24,manchester|mex,manchester,MAN,MEX,mex,,,5,5,5,5,5
thomas-cook-airlines,2015-06-18,manchester|crete,manchester,MAN,HER,crete,,,0.5,1,2,1,1
thomas-cook-airlines,2015-06-17,belfast|heraklion,belfast,BFS,HER,heraklion,,,5,4,5,,5
thomas-cook-airlines,2015-06-16,glasgow and corfu,glasgow and corfu,GLA,CFU,,,,3.5,4,4,4,4
thomas-cook-airlines,2015-06-15,east midlands|enfidha,east midlands,MAF,NBE,enfidha,,,3.5,3,4,3,4
thomas-cook-belgium-airlines-customer,2015-07-26,heraklion|brussels,heraklion,HER,BRU,brussels,,,1,4,4,2,1
thomson-airways,2015-08-01,london stansted|paphos,london stansted,LHR,PFO,paphos,,,1.5,1,3,1,2
thomson-airways,2015-07-28,birmingham|mex,birmingham,BHX,MEX,mex,,,3,3,5,,2
thomson-airways,2015-07-25,london gatwick|puerto vallarta,london gatwick,LGW,PVR,puerto vallarta,,,4,3,4,3,4
thomson-airways,2015-07-22,manchester|sanford orlando,manchester,MAN,MCO,sanford orlando,,,5,5,5,,4
thomson-airways,2015-07-21,manchester|maderia,manchester,MAN,FNC,maderia,,,5,5,5,5,5
thomson-airways,2015-07-19,manchester|puerto vallarta,manchester,MAN,PVR,puerto vallarta,,,1.5,3,1,1,3
thomson-airways,2015-07-13,birmingham|dalaman,birmingham,BHX,DLM,dalaman,,,2.5,2,5,3,3
thomson-airways,2015-07-10,gatwick|orlando sanford,gatwick,LGW,SFB,orlando sanford,,,2,3,1,,2
thomson-airways,2015-07-01,ema|alc,ema,EMA,ALC,alc,,,5,5,5,5,5
thomson-airways,2015-07-01,gatwick|chania,gatwick,LGW,CHQ,chania,,,3.5,3,3,,4
thomson-airways,2015-06-28,cardiff|palma,cardiff,CWL,PMI,palma,,,5,5,5,3,5
thomson-airways,2015-06-23,standsted|corfu,standsted,STN,CFU,corfu,,,3.5,3,5,,3
thomson-airways,2015-06-22,glasgow|rhodes,glasgow,GLA,RHO,rhodes,,,0.5,1,1,,1
thomson-airways,2015-06-19,london gatwick|punta cana,london gatwick,LGW,PUJ,punta cana,,,5,4,5,3,4
thomson-airways,2015-06-16,gatwick|heraklion,gatwick,LGW,HER,heraklion,,,3.5,4,3,,4
thomson-airways,2015-06-16,to lanzarote (tom7414) and (tom7415) from ema|ace,to lanzarote (tom7414) and (tom7415) from ema,ACE,EMA,ace,,,0.5,3,3,1,1
thomson-airways,2015-06-16,to lanzarote (tom7414) and (tom7415) from ema|ace,to lanzarote (tom7414) and (tom7415) from ema,EMA,ACE,,,,0.5,3,3,1,1
tigerair,2015-07-22,ho chi minh city|sin,ho chi minh city,SGN,SIN,sin,,,3,4,2,4,3
tigerair,2015-07-13,melbourne|adelaide,melbourne,MEL,ADL,adelaide,,,0.5,1,1,,1
tigerair,2015-07-10,brisbane|adelaide,brisbane,BNE,ADL,adelaide,,,5,5,5,5,5
tigerair,2015-07-08,melbourne|hobart,melbourne,MEL,HBA,hobart,,,3,3,3,,4
tigerair,2015-06-23,tpe|dmk,tpe,TPE,DMK,dmk,,,0.5,1,1,,1
transavia,2015-07-02,paris orly|dublin,paris orly,ORY,DUB,dublin,,,4,4,5,,5
transavia,2015-07-02,paris|prague,paris,CDG,PRG,prague,,,4.5,4,5,,5
transavia,2015-06-29,amsterdam|faro,amsterdam,AMS,FAO,faro,,,2.5,2,3,,3
tunisair,2015-07-14,tunis|london heathrow,tunis,TUN,LHR,london heathrow,,,4.5,4,5,,5
tunisair,2015-07-01,frankfurt|tunis,frankfurt,FRA,TUN,tunis,,,0.5,1,1,,1
turkish-airlines,2015-08-01,ankara|athens,ankara,ESB,ATH,athens,,,2.5,1,2,,4
turkish-airlines,2015-08-01,athens|istanbul,athens,ATH,IST,istanbul,,,3.5,5,4,3,3
turkish-airlines,2015-08-01,málaga|kyo,málaga,AGP,KYO,kyo,,,4,5,5,3,4
turkish-airlines,2015-08-01,kyo|istanbul,kyo,KYO,IST,istanbul,,,3,4,4,4,5
turkish-airlines,2015-07-28,edinburgh|bkk,edinburgh,EDI,BKK,bkk,,,3,4,4,4,5
turkish-airlines,2015-07-28,bkk|istanbul,bkk,BKK,IST,istanbul,,,4,3,5,3,5
